x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
50.0653230,55.2589471,1.6704063,1.6704063,0.1170001,8.4982748,1.5
50.0454378,55.4579171,1.6943089,1.6943089,0.1195744,8.4961078,1.5
50.0208018,55.6563633,1.7187244,1.7187244,0.1221296,8.4931067,1.5
49.9913207,55.8542010,1.7436554,1.7436554,0.1246485,8.4893149,1.5
49.9569147,56.0512553,1.7690960,1.7690960,0.1271594,8.4848051,2.0
49.9175069,56.2473721,1.7950358,1.7950358,0.1296353,8.4795952,1.0
49.8730276,56.4423925,1.8214563,1.8214563,0.1320376,8.4737078,1.0
49.8234160,56.6361537,1.8483291,1.8483291,0.1343138,8.4671726,1.0
49.7686217,56.8284920,1.8756119,1.8756119,0.1363938,8.4600266,1.0
49.7086068,57.0192453,1.9032449,1.9032449,0.1381842,8.4523144,1.0
49.6433485,57.2082557,1.9311443,1.9311443,0.1395628,8.4440875,1.0
49.5728427,57.3953729,1.9592005,1.9592005,0.1403704,8.4354033,1.0
49.4971085,57.5804558,1.9872592,1.9872592,0.1404032,8.4263246,1.0
49.4161969,57.7633744,2.0151201,2.0151201,0.1394007,8.4169182,1.5
49.3302021,57.9440079,2.0425108,2.0425108,0.1370503,8.4072550,1.5
49.2392783,58.1222463,2.0690853,2.0690853,0.1329665,8.3974097,1.5
49.1436628,58.2979833,2.0943705,2.0943705,0.1266164,8.3874610,1.5
49.0436870,58.4711563,2.1181621,2.1181621,0.1190238,8.3774927,1.5
48.9397660,58.6416621,2.1404056,2.1404056,0.1125996,8.3675864,1.5
48.8321306,58.8097328,2.1598621,2.1598621,0.0950794,8.3578474,1.0
48.7209404,58.9761345,2.1777433,2.1777433,0.0892276,8.3484602,1.0
48.6069428,59.1403053,2.1949482,2.1949482,0.0859097,8.3394978,1.0
48.4901599,59.3024597,2.2120682,2.2120682,0.0851928,8.3310546,1.0
48.3705843,59.4626365,2.2297035,2.2297035,0.0881013,8.3233341,1.0
48.2481959,59.6206885,2.2482924,2.2482924,0.0929100,8.3162564,1.0
48.1227717,59.7765863,2.2680572,2.2680572,0.0987257,8.3098364,1.0
47.9945035,59.9297210,2.2890734,2.2890734,0.1052071,8.3042389,2.0
47.8629792,60.0802023,2.3113297,2.3113297,0.1113910,8.2994162,2.0
47.7280165,60.2278529,2.3347110,2.3347110,0.1169121,8.2954139,2.0
47.5895312,60.3724201,2.3590181,2.3590181,0.1216077,8.2922940,2.0
47.4478575,60.5132960,2.3840628,2.3840628,0.1254104,8.2902315,2.0
47.3026763,60.6506027,2.4096993,2.4096993,0.1283192,8.2891828,2.0
47.1539583,60.7842010,2.4357695,2.4357695,0.1304256,8.2891680,2.0
47.0017656,60.9139136,2.4621294,2.4621294,0.1318360,8.2902110,1.0
46.8461831,61.0395891,2.4886584,2.4886584,0.1326591,8.2923149,1.5
46.6873127,61.1611003,2.5152567,2.5152567,0.1330009,8.2954537,2.0
46.5252679,61.2783426,2.5418468,2.5418468,0.1329629,8.2995619,1.0
46.3601704,61.3912303,2.5683720,2.5683720,0.1326415,8.3045223,1.5
46.1921468,61.4996932,2.5947941,2.5947941,0.1321279,8.3101559,1.5
46.0213264,61.6036731,2.6210901,2.6210901,0.1315049,8.3162165,1.5
45.8478398,61.7031207,2.6472559,2.6472559,0.1308461,8.3223934,1.5
45.6718170,61.7979920,2.6732926,2.6732926,0.1302038,8.3283248,1.5
45.4933872,61.8882470,2.6992142,2.6992142,0.1296233,8.3336213,1.5
45.3126785,61.9738468,2.7250306,2.7250306,0.1290918,8.3378967,1.0
45.1298182,62.0547543,2.7507610,2.7507610,0.1286736,8.3408013,1.0
44.9449327,62.1309322,2.7764021,2.7764021,0.1281373,8.3420533,1.5
44.7581489,62.2023472,2.8021341,2.8021341,0.1286828,8.3414663,1.0
44.5695730,62.2689386,2.8279401,2.8279401,0.1290755,8.3389765,1.0
44.3793221,62.3306483,2.8533486,2.8533486,0.1270717,8.3346742,2.0
44.1875622,62.3875054,2.8781557,2.8781557,0.1239210,8.3288521,2.0
43.9944565,62.4395870,2.9025161,2.9025161,0.1218468,8.3220955,2.0
43.8001472,62.4869476,2.9262916,2.9262916,0.1189513,8.3154589,1.0
43.6047831,62.5296719,2.9493022,2.9493022,0.1153178,8.3108323,1.0
43.4085074,62.5678860,2.9711715,2.9711715,0.1100489,8.3117203,1.0
43.2114221,62.6018025,2.9909636,2.9909636,0.1008218,8.3283566,1.0
43.0136921,62.6318137,3.0061654,3.0061654,0.0782778,8.3788395,1.0
42.8155280,62.6588158,3.0131730,3.0131730,0.0344268,8.4732649,1.5
42.6171787,62.6844287,3.0119420,3.0119420,-0.0067325,8.4999618,1.5
42.4188584,62.7102861,3.0044948,3.0044948,-0.0375035,8.4999795,1.5
42.2207354,62.7376198,2.9924659,2.9924659,-0.0603024,8.4999793,1.5
42.0229567,62.7673345,2.9769590,2.9769590,-0.0776474,8.4999737,1.5
41.8256640,62.8001122,2.9588142,2.9588142,-0.0908071,8.4999514,1.5
41.6290003,62.8364638,2.9386312,2.9386312,-0.1009701,8.4971298,1.5
41.4331117,62.8767767,2.9167494,2.9167494,-0.1094028,8.4880302,1.5
41.2381512,62.9213662,2.8933936,2.8933936,-0.1168609,8.4822246,1.5
41.0442796,62.9704980,2.8689656,2.8689656,-0.1222438,8.4905584,1.5
40.8516547,63.0243537,2.8438195,2.8438195,-0.1257313,8.4956714,1.5
40.6604293,63.0830404,2.8181314,2.8181314,-0.1284400,8.4984687,1.5
40.4707574,63.1466251,2.7920906,2.7920906,-0.1301900,8.4996916,1.5
40.2827980,63.2151296,2.7659257,2.7659257,-0.1308335,8.4999941,1.5
40.0967185,63.2885188,2.7399373,2.7399373,-0.1300276,8.4998969,1.5
39.9126967,63.3666813,2.7145402,2.7145402,-0.1272617,8.4996626,1.5
39.7309134,63.4494033,2.6902667,2.6902667,-0.1218072,8.4994591,1.5
39.5511634,63.5365266,2.6677377,2.6677377,-0.1128565,8.4993739,1.5
39.3728443,63.6279731,2.6476873,2.6476873,-0.1005474,8.4994238,1.5
39.1969029,63.7227026,2.6303528,2.6303528,-0.0860871,8.4995542,1.5
39.0228543,63.8203417,2.6144722,2.6144722,-0.0793368,8.4997048,1.5
38.8503295,63.9207607,2.5990808,2.5990808,-0.0763641,8.4998044,1.5
38.6788453,64.0241398,2.5824774,2.5824774,-0.0822072,8.4998387,1.5
38.5097745,64.1299304,2.5635085,2.5635085,-0.0951443,8.4998121,1.5
38.3423178,64.2391848,2.5422392,2.5422392,-0.1064899,8.4997622,1.5
38.1768745,64.3522137,2.5191112,2.5191112,-0.1157821,8.4997129,1.5
38.0145787,64.4686872,2.4946145,2.4946145,-0.1228046,8.4996846,1.5
37.8552075,64.5890837,2.4691322,2.4691322,-0.1276426,8.4996831,2.0
37.6988235,64.7136071,2.4430084,2.4430084,-0.1307142,8.4997046,2.0
37.5456813,64.8422268,2.4165323,2.4165323,-0.1324077,8.4997420,2.0
37.3959751,64.9748756,2.3899202,2.3899202,-0.1330502,8.4997863,2.0
37.2498498,65.1114626,2.3633358,2.3633358,-0.1329046,8.4998297,2.0
37.1074122,65.2518802,2.3368945,2.3368945,-0.1321789,8.4998669,2.0
36.9687421,65.3960090,2.3106810,2.3106810,-0.1310358,8.4998957,2.0
36.8338997,65.5437203,2.2847524,2.2847524,-0.1296026,8.4999161,2.0
36.7029312,65.6948789,2.2591471,2.2591471,-0.1279784,8.4999295,2.0
36.5758727,65.8493447,2.2338875,2.2338875,-0.1262405,8.4999375,1.5
36.4527524,66.0069750,2.2089873,2.2089873,-0.1244492,8.4999412,1.5
36.3335921,66.1676256,2.1844466,2.1844466,-0.1226523,8.4999412,1.5
36.2184090,66.3311529,2.1602614,2.1602614,-0.1208880,8.4999378,1.5
36.1072161,66.4974149,2.1364200,2.1364200,-0.1191881,8.4999321,1.5
36.0000236,66.6662721,2.1129049,2.1129049,-0.1175800,8.4999263,1.5
35.8968394,66.8375892,2.0896937,2.0896937,-0.1160894,8.4999245,1.5
35.7976700,67.0112359,2.0667553,2.0667553,-0.1147260,8.4999312,1.5
35.7025052,67.1871195,2.0440540,2.0440540,-0.1135091,8.4999483,1.5
35.6113491,67.3651341,2.0215493,2.0215493,-0.1125011,8.4999689,1.5
35.5242174,67.5451642,1.9991974,1.9991974,-0.1117233,8.4999855,1.5
35.4411296,67.7271001,1.9769483,1.9769483,-0.1112063,8.4999845,1.5
35.3621106,67.9108379,1.9547461,1.9547461,-0.1109677,8.4999188,1.5
35.2871923,68.0962793,1.9325367,1.9325367,-0.1110111,8.4997539,1.5
35.2164133,68.2833318,1.9102651,1.9102651,-0.1113215,8.4995180,1.5
35.1498207,68.4719050,1.8878675,1.8878675,-0.1119627,8.4993513,2.0
35.0874767,68.6618959,1.8652442,1.8652442,-0.1131381,8.4995372,2.0
35.0294529,68.8532274,1.8423784,1.8423784,-0.1144014,8.4999534,2.0
34.9758177,69.0458396,1.8193831,1.8193831,-0.1150635,8.4999648,2.0
34.9266247,69.2396371,1.7964352,1.7964352,-0.1148641,8.4999663,1.5
34.8818907,69.4345159,1.7738289,1.7738289,-0.1132155,8.4999672,1.5
34.8415726,69.6303592,1.7520271,1.7520271,-0.1092707,8.4999677,1.5
34.8055330,69.8270375,1.7317142,1.7317142,-0.1018989,8.4999680,1.5
34.7734953,70.0244095,1.7137365,1.7137365,-0.0902069,8.4999681,1.5
34.7450106,70.2223275,1.6988325,1.6988325,-0.0746822,8.4999681,1.5
34.7194786,70.4206490,1.6872842,1.6872842,-0.0577162,8.4999680,1.5
34.6962386,70.6192516,1.6788372,1.6788372,-0.0421081,8.4999679,1.5
34.6746772,70.8180415,1.6729528,1.6729528,-0.0292956,8.4999679,1.5
34.6542862,71.0169522,1.6690701,1.6690701,-0.0193131,8.4999678,1.5
34.6346679,71.2159382,1.6667364,1.6667364,-0.0116003,8.4999677,1.5
34.6155142,71.4149677,1.6656169,1.6656169,-0.0055463,8.4999677,1.5
34.5965834,71.6140176,1.6654751,1.6654751,-0.0006724,8.4999676,1.5
34.5776808,71.8130705,1.6661387,1.6661387,0.0033523,8.4999676,1.5
34.5586460,72.0121120,1.6674812,1.6674812,0.0067434,8.4999676,1.5
34.5393438,72.2111299,1.6694030,1.6694030,0.0096360,8.4999676,1.5
34.5196589,72.4101129,1.6718189,1.6718189,0.0121107,8.4999676,1.5
34.4994931,72.6090501,1.6746551,1.6746551,0.0142114,8.4999677,2.0
34.4787630,72.8079308,1.6778395,1.6778395,0.0159557,8.4999677,2.0
34.4573997,73.0067444,1.6813016,1.6813016,0.0173452,8.4999677,2.0
34.4353485,73.2054804,1.6849669,1.6849669,0.0183630,8.4999678,1.5
34.4125696,73.4041292,1.6887579,1.6887579,0.0190028,8.4999679,1.5
34.3890387,73.6026824,1.6925906,1.6925906,0.0191943,8.4999679,1.5
34.3647483,73.8011332,1.6963856,1.6963856,0.0190592,8.4999680,1.5
34.3397063,73.9994798,1.7000445,1.7000445,0.0181105,8.4999680,1.5
34.3139406,74.1977191,1.7038384,1.7038384,0.0190565,8.4999681,1.5
34.2874198,74.3958830,1.7076708,1.7076708,0.0197247,8.4999682,1.5
34.2601265,74.5940401,1.7099251,1.7099251,0.0112031,8.4999682,1.5
34.2323788,74.7921906,1.7100546,1.7100546,0.0005590,8.4999683,1.5
34.2046052,74.9903392,1.7083790,1.7083790,-0.0083086,8.4999683,1.5
34.1771643,75.1885294,1.7046590,1.7046590,-0.0185498,8.4999684,1.5
34.1504658,75.3867836,1.6987597,1.6987597,-0.0294125,8.4999687,1.5
34.1249444,75.5851368,1.6905242,1.6905242,-0.0411424,8.4999693,1.5
34.1010657,75.7836244,1.6798089,1.6798089,-0.0536032,8.4999703,1.5
34.0793129,75.9823772,1.6664869,1.6664869,-0.0667919,8.4999719,1.5
34.0601959,76.1815465,1.6505410,1.6505410,-0.0799336,8.4999738,1.5
34.0442580,76.3809842,1.6320841,1.6320841,-0.0925317,8.4999753,2.0
34.0320064,76.5806368,1.6113556,1.6113556,-0.1040320,8.4999759,2.0
34.0238996,76.7804024,1.5887981,1.5887981,-0.1134525,8.4999749,2.0
34.0203042,76.9801061,1.5650736,1.5650736,-0.1195278,8.4999719,2.0
34.0214509,77.1804788,1.5412708,1.5412708,-0.1195928,8.4999659,1.5
34.0273690,77.3808610,1.5190688,1.5190688,-0.1118837,8.4999569,1.5
34.0377126,77.5806458,1.4999434,1.4999434,-0.0948916,8.4999464,1.5
34.0517973,77.7791010,1.4829657,1.4829657,-0.0872581,8.4999385,1.5
34.0692734,77.9775640,1.4686586,1.4686586,-0.0698610,8.4999389,1.5
34.0896666,78.1765330,1.4540826,1.4540826,-0.0728783,8.4999444,1.5
34.1130083,78.3756152,1.4388112,1.4388112,-0.0784058,8.4999535,1.5
34.1392505,78.5732863,1.4256773,1.4256773,-0.0669860,8.4999610,1.5
34.1681454,78.7709983,1.4177576,1.4177576,-0.0398657,8.4999658,1.5
34.1986331,78.9686562,1.4165599,1.4165599,-0.0055725,8.4999701,1.5
34.2293681,79.1663455,1.4215726,1.4215726,0.0255298,8.4999738,1.5
34.2591161,79.3642153,1.4315559,1.4315559,0.0502175,8.4999762,1.5
34.2868903,79.5623939,1.4453976,1.4453976,0.0693519,8.4999766,1.5
34.3119215,79.7609594,1.4622226,1.4622226,0.0841424,8.4999744,1.5
34.3336102,79.9599340,1.4813345,1.4813345,0.0955073,8.4999684,1.5
34.3514923,80.1592857,1.5021709,1.5021709,0.1040962,8.4999571,1.5
34.3652150,80.3589370,1.5247135,1.5247135,0.1123670,8.4999400,1.5
34.3744309,80.5587811,1.5486416,1.5486416,0.1205309,8.4999217,1.5
34.3788616,80.7587376,1.5726303,1.5726303,0.1195941,8.4999131,2.0
34.3784948,80.9587438,1.5970437,1.5970437,0.1220376,8.4999166,2.0
34.3732451,81.1587066,1.6218812,1.6218812,0.1243407,8.4999211,1.5
34.3630288,81.3585194,1.6467889,1.6467889,0.1246186,8.4999278,1.5
34.3478361,81.5580579,1.6713552,1.6713552,0.1229410,8.4999425,1.5
34.3277468,81.7571606,1.6950004,1.6950004,0.1184375,8.4999744,1.5
34.3029705,81.9556144,1.7169549,1.7169549,0.1102160,8.4999847,1.5
34.2738903,82.1531590,1.7362588,1.7362588,0.0971350,8.4999232,1.5
34.2410127,82.3500436,1.7518748,1.7518748,0.0783255,8.4998561,1.5
34.2049291,82.5471314,1.7630257,1.7630257,0.0557434,8.4998402,1.5
34.1668086,82.7429901,1.7703759,1.7703759,0.0361955,8.4998619,1.5
34.1272279,82.9386703,1.7785648,1.7785648,0.0371676,8.4998972,1.5
34.0860819,83.1338502,1.7934111,1.7934111,0.0761116,8.4999217,2.0
34.0419194,83.3289431,1.8132247,1.8132247,0.0982745,8.4999291,2.0
33.9940614,83.5224714,1.8375470,1.8375470,0.1226516,8.4999275,2.0
33.9413539,83.7153533,1.8645079,1.8645079,0.1351807,8.4999296,2.0
33.8834142,83.9069152,1.8925952,1.8925952,0.1405052,8.4999423,2.0
33.8201151,84.0967819,1.9208864,1.9208864,0.1413963,8.4999634,2.0
33.7514800,84.2847560,1.9488366,1.9488366,0.1396162,8.4999826,2.0
33.6776228,84.4707277,1.9761292,1.9761292,0.1362794,8.4999844,2.0
33.5987157,84.6546202,2.0025860,2.0025860,0.1320691,8.4999266,1.5
33.5149676,84.8363696,2.0281096,2.0281096,0.1274138,8.4997783,1.5
33.4266088,85.0159216,2.0526524,2.0526524,0.1225436,8.4995715,1.5
33.3338798,85.1932331,2.0762196,2.0762196,0.1177200,8.4994371,1.5
33.2370152,85.3682795,2.0987364,2.0987364,0.1126513,8.4995749,2.0
33.1362655,85.5410466,2.1199358,2.1199358,0.1062121,8.4999591,2.0
33.0319155,85.7115749,2.1401551,2.1401551,0.0996716,8.4999652,2.0
32.9241464,85.8799472,2.1607494,2.1607494,0.1039511,8.4999665,2.0
32.8129125,86.0460950,2.1810878,2.1810878,0.1018165,8.4999673,1.5
32.6982936,86.2099878,2.2007930,2.2007930,0.0988355,8.4999677,1.5
32.5804756,86.3715794,2.2194417,2.2194417,0.0935738,8.4999679,1.5
32.4596700,86.5309390,2.2364888,2.2364888,0.0855590,8.4999680,1.5
32.3361689,86.6882118,2.2513664,2.2513664,0.0745594,8.4999680,1.5
32.2103433,86.8436279,2.2636886,2.2636886,0.0615995,8.4999679,1.5
32.0826124,86.9974816,2.2734284,2.2734284,0.0485693,8.4999679,1.5
31.9533886,87.1500845,2.2808723,2.2808723,0.0370711,8.4999678,1.5
31.8230318,87.3017220,2.2864491,2.2864491,0.0277637,8.4999678,1.5
31.6918310,87.4526306,2.2905797,2.2905797,0.0205606,8.4999677,1.5
31.5600077,87.6029963,2.2936065,2.2936065,0.0150696,8.4999677,1.5
31.4277297,87.7529625,2.2957896,2.2957896,0.0108733,8.4999676,1.5
31.2951245,87.9026397,2.2973224,2.2973224,0.0076334,8.4999676,1.5
31.1622901,88.0521134,2.2983482,2.2983482,0.0051030,8.4999676,1.5
31.0293024,88.2014508,2.2989733,2.2989733,0.0031097,8.4999676,1.5
30.8962214,88.3507050,2.2992833,2.2992833,0.0015337,8.4999676,1.5
30.7630941,88.4999180,2.2993435,2.2993435,0.0002905,8.4999676,1.5
30.6299579,88.6491229,2.2992096,2.2992096,-0.0006813,8.4999676,1.5
30.4968417,88.7983456,2.2989252,2.2989252,-0.0014290,8.4999676,1.5
30.3637679,88.9476062,2.2985281,2.2985281,-0.0019902,8.4999676,1.5
30.2307534,89.0969196,2.2980506,2.2980506,-0.0023965,8.4999676,1.5
30.0978102,89.2462965,2.2975165,2.2975165,-0.0026757,8.4999676,1.5
29.9649469,89.3957443,2.2969462,2.2969462,-0.0028524,8.4999676,1.5
29.8321688,89.5452679,2.2963574,2.2963574,-0.0029490,8.4999676,1.5
29.6994788,89.6948696,2.2957609,2.2957609,-0.0029858,8.4999676,1.5
29.5668780,89.8445505,2.2951643,2.2951643,-0.0029817,8.4999676,1.5
29.4343666,89.9943104,2.2945741,2.2945741,-0.0029535,8.4999677,1.5
29.3019436,90.1441485,2.2939909,2.2939909,-0.0029166,8.4999677,1.5
29.1696080,90.2940638,2.2934134,2.2934134,-0.0028845,8.4999677,1.5
29.0373590,90.4440555,2.2928401,2.2928401,-0.0028692,8.4999677,1.5
28.9051960,90.5941230,2.2922633,2.2922633,-0.0028807,8.4999677,1.5
28.7731196,90.7442667,2.2916775,2.2916775,-0.0029276,8.4999677,1.5
28.6411312,90.8944877,2.2910740,2.2910740,-0.0030162,8.4999677,1.5
28.5092335,91.0447883,2.2904433,2.2904433,-0.0031511,8.4999677,1.5
28.3774306,91.1951721,2.2897760,2.2897760,-0.0033350,8.4999677,1.5
28.2457281,91.3456438,2.2890615,2.2890615,-0.0035682,8.4999677,1.5
28.1141331,91.4962096,2.2882917,2.2882917,-0.0038491,8.4999677,1.5
27.9826541,91.6468766,2.2874570,2.2874570,-0.0041733,8.4999678,1.5
27.8513009,91.7976533,2.2865496,2.2865496,-0.0045342,8.4999678,1.5
27.7200846,91.9485491,2.2855655,2.2855655,-0.0049223,8.4999678,1.5
27.5890169,92.0995739,2.2845006,2.2845006,-0.0053252,8.4999678,1.5
27.4581100,92.2507383,2.2833554,2.2833554,-0.0057275,8.4999678,2.0
27.3273764,92.4020524,2.2821347,2.2821347,-0.0061104,8.4999678,2.0
27.1968276,92.5535260,2.2808446,2.2808446,-0.0064518,8.4999678,2.0
27.0664743,92.7051679,2.2795016,2.2795016,-0.0067262,8.4999678,1.5
26.9363248,92.8569847,2.2781223,2.2781223,-0.0069042,8.4999679,1.5
26.8063849,93.0089808,2.2767350,2.2767350,-0.0069530,8.4999679,1.5
26.6766560,93.1611570,2.2753696,2.2753696,-0.0068363,8.4999679,1.5
26.5471350,93.3135102,2.2740710,2.2740710,-0.0065145,8.4999679,1.5
26.4178120,93.4660314,2.2728859,2.2728859,-0.0059449,8.4999679,1.5
26.2886698,93.6187058,2.2718742,2.2718742,-0.0050828,8.4999679,1.5
26.1596822,93.7715107,2.2711031,2.2711031,-0.0038814,8.4999679,1.5
26.0308124,93.9244151,2.2706502,2.2706502,-0.0022938,8.4999679,1.5
25.9020119,94.0773778,2.2706013,2.2706013,-0.0002738,8.4999679,1.5
25.7732188,94.2303469,2.2710524,2.2710524,0.0022230,8.4999679,1.5
25.6443566,94.3832580,2.2721057,2.2721057,0.0052351,8.4999679,1.5
25.5153335,94.5360332,2.2738720,2.2738720,0.0088011,8.4999679,1.5
25.3860403,94.6885808,2.2764649,2.2764649,0.0129331,8.4999679,1.5
25.2563528,94.8407917,2.2800055,2.2800055,0.0176837,8.4999679,1.5
25.1261245,94.9925456,2.2845885,2.2845885,0.0229129,8.4999680,1.5
24.9952082,95.1436940,2.2902717,2.2902717,0.0283557,8.4999682,1.5
24.8634460,95.2940834,2.2972542,2.2972542,0.0349196,8.4999684,1.5
24.7306278,95.4435594,2.3056717,2.3056717,0.0420872,8.4999689,1.5
24.5965459,95.5919234,2.3155595,2.3155595,0.0494334,8.4999695,1.5
24.4610046,95.7389533,2.3269952,2.3269952,0.0571836,8.4999703,1.5
24.3237911,95.8844233,2.3400147,2.3400147,0.0651142,8.4999713,1.5
24.1846953,96.0280946,2.3545799,2.3545799,0.0728553,8.4999721,1.5
24.0435221,96.1697244,2.3706149,2.3706149,0.0802092,8.4999726,1.5
23.9000963,96.3090722,2.3880075,2.3880075,0.0870033,8.4999724,1.5
23.7542688,96.4459044,2.4066150,2.4066150,0.0930878,8.4999715,1.5
23.6059207,96.5799995,2.4262822,2.4262822,0.0983955,8.4999697,1.5
23.4549639,96.7111515,2.4468535,2.4468535,0.1029157,8.4999670,1.5
23.3013409,96.8391709,2.4681773,2.4681773,0.1066877,8.4999638,1.5
23.1450228,96.9638859,2.4901195,2.4901195,0.1097817,8.4999604,1.5
22.9860055,97.0851416,2.5125612,2.5125612,0.1122803,8.4999576,1.5
22.8243068,97.2027988,2.5353984,2.5353984,0.1142590,8.4999559,1.5
22.6599634,97.3167330,2.5585531,2.5585531,0.1158441,8.4999552,1.5
22.4930337,97.4268267,2.5819599,2.5819599,0.1171059,8.4999547,1.5
22.3235791,97.5329795,2.6055660,2.6055660,0.1180867,8.4999548,1.5
22.1516643,97.6351040,2.6293315,2.6293315,0.1188662,8.4999560,1.5
21.9773693,97.7331155,2.6532258,2.6532258,0.1195008,8.4999599,1.5
21.8007806,97.8269357,2.6772224,2.6772224,0.1200059,8.4999870,1.5
21.6219899,97.9164926,2.7013033,2.7013033,0.1204215,8.4999778,1.5
21.4410934,98.0017191,2.7254541,2.7254541,0.1207682,8.4993474,1.5
21.2581906,98.0825528,2.7496588,2.7496588,0.1210343,8.4977925,1.5
21.0733844,98.1589364,2.7738998,2.7738998,0.1212179,8.4951997,1.5
20.8867811,98.2308181,2.7981637,2.7981637,0.1213321,8.4914597,1.5
20.6984892,98.2981512,2.8224391,2.8224391,0.1213895,8.4864878,1.5
20.5086192,98.3608938,2.8467157,2.8467157,0.1213979,8.4802361,1.5
20.3172833,98.4190086,2.8709846,2.8709846,0.1213634,8.4726949,1.5
20.1245947,98.4724629,2.8952378,2.8952378,0.1212921,8.4638899,1.5
19.9306677,98.5212283,2.9194705,2.9194705,0.1211808,8.4538753,1.5
19.7356168,98.5652803,2.9436765,2.9436765,0.1210741,8.4427265,1.5
19.5395571,98.6045984,2.9678517,2.9678517,0.1208329,8.4305342,1.5
19.3426019,98.6391661,2.9920521,2.9920521,0.1209892,8.4173529,1.5
19.1448649,98.6689582,3.0163214,3.0163214,0.1213902,8.4033364,1.5
18.9464542,98.6939442,3.0406724,3.0406724,0.1217142,8.3885937,1.5
18.7474887,98.7140923,3.0651790,3.0651790,0.1225280,8.3732083,1.5
18.5480863,98.7293591,3.0898848,3.0898848,0.1235231,8.3572473,1.5
18.3483644,98.7396955,3.1148066,3.1148066,0.1245929,8.3407445,1.5
18.1484459,98.7450518,3.1399551,3.1399551,0.1257249,8.3236741,1.5
17.9484557,98.7453793,-3.1178367,-3.1178367,0.1269413,8.3060273,1.5
17.7485223,98.7406288,-3.0921812,-3.0921812,0.1282540,8.2881128,1.5
17.5487778,98.7307511,-3.0662497,-3.0662497,0.1296358,8.2703007,1.5
17.3493576,98.7156977,-3.0400371,-3.0400371,0.1310412,8.2526620,1.5
17.1504010,98.6954228,-3.0135434,-3.0135434,0.1324455,8.2350952,1.5
16.9520510,98.6698845,-2.9867725,-2.9867725,0.1338346,8.2175310,1.5
16.7544545,98.6390458,-2.9597300,-2.9597300,0.1351898,8.1999355,1.5
16.5577618,98.6028751,-2.9324288,-2.9324288,0.1364866,8.1822974,1.5
16.3621279,98.5613482,-2.9048856,-2.9048856,0.1376933,8.1646250,1.5
16.1677117,98.5144493,-2.8771287,-2.8771287,0.1387690,8.1469471,1.5
15.9746769,98.4621741,-2.8491951,-2.8491951,0.1396612,8.1293116,1.5
15.7831919,98.4045322,-2.8211396,-2.8211396,0.1403038,8.1117799,1.5
15.5934294,98.3415515,-2.7930309,-2.7930309,0.1406158,8.0944191,1.5
15.4055656,98.2732819,-2.7649609,-2.7649609,0.1405015,8.0772950,1.5
15.2197775,98.1998004,-2.7370187,-2.7370187,0.1398523,8.0604693,1.5
15.0359198,98.1210734,-2.7093162,-2.7093162,0.1385204,8.0440282,1.5
14.8541513,98.0372092,-2.6820264,-2.6820264,0.1364467,8.0280333,1.5
14.6748774,97.9484850,-2.6553300,-2.6553300,0.1336101,8.0125176,1.5
14.4982317,97.8551106,-2.6293602,-2.6293602,0.1300052,7.9975345,1.5
14.3240904,97.7571921,-2.6041681,-2.6041681,0.1259771,7.9831706,1.5
14.1521516,97.6547279,-2.5797051,-2.5797051,0.1220620,7.9695603,1.5
13.9830472,97.5482628,-2.5553634,-2.5553634,0.1219782,7.9566681,1.5
13.8166630,97.4377657,-2.5311007,-2.5311007,0.1210691,7.9446108,1.5
13.6529466,97.3232213,-2.5065801,-2.5065801,0.1224305,7.9335327,1.5
13.4918871,97.2045494,-2.4812061,-2.4812061,0.1268615,7.9233275,1.5
13.3340041,97.0819178,-2.4549689,-2.4549689,0.1313085,7.9140595,1.0
13.1794869,96.9552638,-2.4279249,-2.4279249,0.1353493,7.9056989,1.0
13.0282835,96.8243328,-2.4001790,-2.4001790,0.1387211,7.8981856,1.0
12.8806416,96.6891393,-2.3719050,-2.3719050,0.1414145,7.8915413,1.0
12.7371102,96.5500484,-2.3432539,-2.3432539,0.1434149,7.8858913,2.0
12.5976544,96.4069358,-2.3143234,-2.3143234,0.1447735,7.8812169,2.0
12.4623290,96.2597755,-2.2852125,-2.2852125,0.1455924,7.8775169,1.0
12.3313027,96.1086907,-2.2560208,-2.2560208,0.1459585,7.8748270,1.0
12.2047201,95.9538191,-2.2268279,-2.2268279,0.1459496,7.8731809,1.0
12.0827037,95.7953080,-2.1976999,-2.1976999,0.1456332,7.8726101,2.0
11.9653557,95.6333108,-2.1686881,-2.1686881,0.1450663,7.8731450,2.0
11.8527611,95.4679849,-2.1398352,-2.1398352,0.1442960,7.8748154,2.0
11.7449895,95.2994900,-2.1111741,-2.1111741,0.1433604,7.8776517,2.0
11.6421059,95.1280011,-2.0827347,-2.0827347,0.1422837,7.8816958,2.0
11.5441600,94.9536911,-2.0545347,-2.0545347,0.1410831,7.8869952,2.0
11.4511630,94.7766793,-2.0265902,-2.0265902,0.1397926,7.8935581,2.0
11.3631450,94.5971317,-1.9989181,-1.9989181,0.1384203,7.9014292,2.0
11.2801265,94.4152131,-1.9715357,-1.9715357,0.1369682,7.9106611,2.0
11.2021187,94.2310870,-1.9444594,-1.9444594,0.1354325,7.9213167,2.0
11.1291236,94.0449146,-1.9177097,-1.9177097,0.1338046,7.9334711,2.0
